po_number,item_number,material_id,material_description,plant,storage_location,order_qty,uom,net_price,price_unit,item_value,delivery_date,item_category,account_assignment_category,deletion_flag,delivery_completed_flag,invoice_receipt_flag,goods_receipt_flag
4500000379,00020,M500271,Label Set B-345,PHX1,0002,150,EA,3.67,1,550.34,2026-03-09,CONSIGNMENT,F,N,N,Y,Y
4500000380,00010,M500240,Power Board A-529,PHX1,0002,50,EA,3.79,1,189.41,2026-04-01,STANDARD,,N,N,Y,Y
4500000380,00020,M500291,Gloves Pro-407,PHX1,0001,3000,EA,51.90,1,155698.05,2026-06-10,CONSIGNMENT,K,N,N,N,Y
4500000380,00030,M500298,Motor Assembly Lite-879,MTY1,QI01,20,EA,1.31,1,26.12,2026-05-17,CONSIGNMENT,K,N,Y,Y,Y
4500000381,00010,M500154,Standoff B-357,AUS1,0002,2000,EA,15.54,1,31080.44,2026-05-12,CONSIGNMENT,K,N,N,N,Y
4500000382,00010,M500018,Motor Assembly A-228,DAL1,0001,400,EA,36.67,1,14666.52,2026-04-21,STANDARD,,N,N,Y,Y
4500000382,00020,M500056,Power Board A-492,DAL1,REC1,150,EA,31.88,1,4782.27,2026-04-21,CONSIGNMENT,F,N,Y,Y,Y
4500000382,00030,M500247,MOSFET A-754,AUS1,QI01,40,EA,25.15,1,1006.19,2026-04-19,STANDARD,K,N,N,Y,Y
4500000382,00040,M500151,Ribbon Cable Pro-436,MTY1,0002,200,EA,6.31,1,1261.79,2026-03-23,STANDARD,,N,N,Y,Y
4500000382,00050,M500239,Relay C-469,MTY1,0001,1000,EA,0.76,1,756.92,2026-05-26,CONSIGNMENT,K,N,N,Y,Y
4500000382,00060,M500186,Voltage Regulator X-813,AUS1,0001,20,EA,7.25,1,145.05,2026-04-21,SUBCON,K,N,N,Y,Y
4500000383,00010,M500249,Power Cable Lite-818,KCH1,0001,50,M,0.70,1,34.93,2026-03-09,SUBCON,F,N,N,Y,Y
4500000383,00020,M500300,Foam Insert X-660,DAL1,0001,2000,EA,7.02,1,14044.94,2026-03-13,CONSIGNMENT,,N,N,Y,Y
4500000383,00030,M500271,Label Set B-345,DAL1,0002,60,EA,3.84,1,230.62,2026-04-16,SUBCON,K,N,N,Y,Y
4500000383,00040,M500283,Switch A-243,DAL1,REC1,3000,EA,4.12,1,12360.34,2026-02-22,SUBCON,F,N,N,Y,Y
4500000383,00050,M500288,Carton X-239,DAL1,0002,400,EA,9.53,1,3813.55,2026-05-07,STANDARD,F,N,N,Y,Y
4500000383,00060,M500013,Foam Insert C-153,MTY1,0002,200,EA,18.56,1,3712.47,2026-03-20,SUBCON,K,N,N,Y,Y
4500000384,00010,M500078,Microcontroller X-661,PHX1,0002,1000,EA,9.68,1,9681.37,2026-05-18,STANDARD,K,N,N,Y,Y
4500000384,00020,M500197,Power IC Lite-954,MTY1,REC1,2000,EA,33.70,1,67408.32,2026-04-29,SUBCON,F,N,N,Y,Y
4500000384,00030,M500227,RF Board A-259,MTY1,0002,20,EA,20.78,1,415.68,2026-06-19,CONSIGNMENT,K,N,N,Y,Y
4500000384,00040,M500124,Foam Insert Lite-554,DAL1,0001,500,EA,4.29,1,2145.01,2026-03-30,STANDARD,K,N,Y,Y,Y
4500000384,00050,M500261,Standoff Pro-852,MTY1,0001,1000,EA,26.83,1,26827.46,2026-03-28,CONSIGNMENT,,N,N,Y,Y
4500000385,00010,M500250,Lubricant A-724,DAL1,0001,1000,EA,5.68,1,5681.63,2026-08-06,CONSIGNMENT,F,N,N,N,Y
4500000385,00020,M500058,Control Board C-934,MTY1,0001,500,EA,16.58,1,8292.16,2026-06-07,SUBCON,F,N,N,Y,Y
4500000385,00030,M500253,RF Board Pro-498,DAL1,0002,60,EA,9.60,1,575.76,2026-05-30,SUBCON,K,N,N,Y,Y
4500000385,00040,M500068,Driver IC X-337,DAL1,0001,30,EA,4.77,1,143.16,2026-06-13,SUBCON,F,N,N,Y,Y
4500000385,00050,M500067,Sensor IC B-369,PHX1,0001,20,EA,26.71,1,534.29,2026-08-22,SUBCON,K,N,Y,Y,Y
4500000385,00060,M500068,Driver IC X-337,KCH1,0001,4000,EA,6.56,1,26225.14,2026-07-15,CONSIGNMENT,,N,N,Y,Y
4500000385,00070,M500019,Screw A-756,KCH1,BLK1,2000,EA,10.64,1,21288.34,2026-08-23,CONSIGNMENT,K,N,N,Y,Y
4500000386,00010,M500130,Switch C-701,MTY1,0001,40,EA,6.13,1,245.19,2026-05-14,CONSIGNMENT,K,N,N,Y,Y
4500000386,00020,M500069,Sensor IC Pro-264,AUS1,0001,80,EA,13.30,1,1064.13,2026-03-13,STANDARD,K,N,N,Y,Y
4500000386,00030,M500036,Power IC Lite-928,DAL1,0002,200,EA,1.14,1,228.61,2026-03-08,STANDARD,K,N,N,Y,Y
4500000386,00040,M500036,Power IC Lite-928,DAL1,0002,1000,EA,1.17,1,1174.92,2026-03-10,CONSIGNMENT,K,N,N,Y,Y
4500000386,00050,M500001,Driver IC C-446,AUS1,0001,400,EA,6.46,1,2583.21,2026-05-05,STANDARD,F,N,N,Y,Y
4500000386,00060,M500121,Power Cable C-148,AUS1,0001,1000,EA,11.02,1,11020.57,2026-03-04,STANDARD,,N,N,Y,Y
4500000386,00070,M500128,Fan Module X-743,AUS1,0001,500,EA,22.45,1,11223.18,2026-05-24,SUBCON,K,N,N,Y,Y
4500000387,00010,M500285,Relay Pro-957,MTY1,0001,1000,EA,1.79,1,1785.37,2026-06-16,CONSIGNMENT,K,N,N,Y,Y
4500000387,00020,M500187,Label Set X-316,MTY1,0001,3000,EA,1.72,1,5156.69,2026-06-19,CONSIGNMENT,K,N,N,N,Y
4500000387,00030,M500128,Fan Module X-743,AUS1,0001,750,EA,18.62,1,13962.26,2026-04-29,STANDARD,,N,N,Y,Y
4500000387,00040,M500285,Relay Pro-957,MTY1,0002,2000,EA,2.22,1,4446.67,2026-05-14,CONSIGNMENT,K,N,N,N,Y
4500000387,00050,M500213,Interface PCB X-500,AUS1,0001,40,EA,1.50,1,59.99,2026-05-05,CONSIGNMENT,F,N,N,Y,N
4500000387,00060,M500232,Washer Pro-410,AUS1,0001,3000,EA,10.55,1,31635.57,2026-05-14,CONSIGNMENT,F,N,N,N,Y
4500000388,00010,M500293,Sensor IC C-241,DAL1,REC1,400,EA,1.29,1,516.41,2026-06-05,SUBCON,F,N,Y,Y,Y
4500000388,00020,M500082,Switch Pro-475,PHX1,0002,1000,EA,9.97,1,9970.62,2026-07-22,STANDARD,F,N,N,Y,Y
4500000389,00010,M500001,Driver IC C-446,MTY1,0001,3000,EA,7.02,1,21052.26,2026-07-01,STANDARD,,N,N,Y,Y
4500000389,00020,M500057,Sensor IC C-737,PHX1,QI01,1000,EA,1.66,1,1661.97,2026-06-25,STANDARD,K,N,N,Y,N
4500000389,00030,M500156,Standoff Pro-256,DAL1,0001,500,EA,9.20,1,4600.08,2026-05-14,SUBCON,F,N,N,N,Y
4500000389,00040,M500066,Heat Sink A-302,DAL1,0001,2000,EA,5.35,1,10707.14,2026-05-19,SUBCON,K,N,N,N,Y
4500000389,00050,M500296,MOSFET X-181,DAL1,0001,30,EA,3.02,1,90.59,2026-06-15,SUBCON,,N,N,N,Y
4500000390,00010,M500127,Label Set X-389,MTY1,BLK1,40,EA,7.06,1,282.44,2026-04-09,STANDARD,K,N,N,Y,Y
4500000390,00020,M500110,Power IC B-652,DAL1,0001,500,EA,70.66,1,35329.95,2026-05-15,CONSIGNMENT,,N,Y,Y,Y
4500000390,00030,M500079,Memory Chip X-406,AUS1,0002,80,EA,7.18,1,574.49,2026-04-22,CONSIGNMENT,,N,N,Y,Y
4500000390,00040,M500082,Switch Pro-475,PHX1,0001,2000,EA,10.78,1,21561.24,2026-04-20,SUBCON,F,Y,N,Y,Y
4500000391,00010,M500032,Driver IC C-116,KCH1,0001,500,EA,4.23,1,2117.42,2026-05-10,STANDARD,F,Y,Y,Y,Y
4500000391,00020,M500091,Washer B-283,PHX1,REC1,150,EA,14.72,1,2208.36,2026-03-09,STANDARD,F,N,N,Y,Y
4500000391,00030,M500151,Ribbon Cable Pro-436,KCH1,REC1,150,EA,6.69,1,1002.94,2026-04-27,STANDARD,,N,N,N,Y
4500000391,00040,M500143,Switch A-941,AUS1,0001,10,EA,31.30,1,313.04,2026-03-08,CONSIGNMENT,F,N,Y,N,Y
4500000391,00050,M500112,Power IC A-125,PHX1,0001,1000,EA,78.92,1,78918.06,2026-03-02,STANDARD,F,N,N,Y,Y
4500000391,00060,M500148,Connector Pro-142,AUS1,0001,3000,EA,17.48,1,52446.81,2026-03-13,SUBCON,,N,N,Y,Y
4500000392,00010,M500030,Power Board C-420,MTY1,0001,500,EA,79.23,1,39613.68,2026-04-04,STANDARD,F,N,N,Y,Y
4500000392,00020,M500064,Control Board Pro-941,AUS1,0002,30,EA,5.23,1,157.02,2026-03-17,STANDARD,F,N,N,Y,Y
4500000392,00030,M500206,Pallet Kit X-901,AUS1,QI01,750,EA,10.17,1,7630.74,2026-04-23,STANDARD,F,N,N,Y,Y
4500000392,00040,M500121,Power Cable C-148,KCH1,QI01,40,EA,11.51,1,460.22,2026-03-20,SUBCON,F,N,N,Y,Y
4500000392,00050,M500176,Backplane Lite-927,KCH1,0001,80,EA,6.10,1,487.64,2026-03-30,STANDARD,,N,Y,Y,Y
4500000392,00060,M500167,Mount Plate X-706,DAL1,0002,200,EA,3.35,1,670.76,2026-04-28,SUBCON,K,N,N,Y,Y
4500000393,00010,M500044,Carton Pro-236,MTY1,0001,40,EA,4.67,1,186.73,2026-07-07,CONSIGNMENT,,N,N,Y,Y
4500000393,00020,M500189,Connector X-203,MTY1,0001,250,EA,2.53,1,631.68,2026-08-25,CONSIGNMENT,F,N,N,N,Y
4500000393,00030,M500220,Connector Lite-864,DAL1,REC1,500,EA,21.38,1,10690.13,2026-07-30,SUBCON,F,N,N,Y,Y
4500000393,00040,M500184,Bracket Lite-940,AUS1,0002,2000,EA,16.63,1,33255.76,2026-06-10,CONSIGNMENT,K,N,N,Y,Y
4500000393,00050,M500279,Interface PCB X-510,MTY1,0001,80,EA,13.13,1,1050.33,2026-08-23,SUBCON,F,N,N,Y,Y
4500000393,00060,M500129,Label Set Lite-717,KCH1,0002,300,EA,35.91,1,10771.91,2026-08-30,CONSIGNMENT,F,N,N,Y,Y
4500000393,00070,M500184,Bracket Lite-940,AUS1,REC1,50,EA,19.29,1,964.53,2026-08-03,SUBCON,K,N,Y,Y,Y
4500000394,00010,M500291,Gloves Pro-407,DAL1,0001,80,EA,49.36,1,3948.70,2026-06-20,STANDARD,,N,N,Y,Y
4500000395,00010,M500171,Power IC Lite-353,AUS1,REC1,250,EA,8.15,1,2037.49,2026-04-06,CONSIGNMENT,F,N,N,Y,Y
4500000396,00010,M500239,Relay C-469,KCH1,0001,2000,EA,0.79,1,1586.50,2026-02-19,SUBCON,F,N,N,Y,Y
4500000396,00020,M500125,Ribbon Cable A-476,KCH1,0002,2000,M,23.00,1,46001.56,2026-03-07,SUBCON,F,N,N,Y,Y
4500000396,00030,M500156,Standoff Pro-256,AUS1,QI01,30,EA,11.87,1,356.22,2026-04-19,SUBCON,K,N,N,Y,Y
4500000396,00040,M500203,Screw B-309,MTY1,REC1,80,EA,12.33,1,986.75,2026-03-16,SUBCON,K,N,N,Y,Y
4500000397,00010,M500108,Fan Module B-878,KCH1,0001,500,EA,9.94,1,4969.67,2026-07-04,CONSIGNMENT,K,N,N,N,Y
4500000397,00020,M500199,Sensor IC Lite-623,MTY1,0001,1000,EA,12.79,1,12789.62,2026-07-13,STANDARD,F,N,N,Y,Y
4500000397,00030,M500285,Relay Pro-957,MTY1,0002,750,EA,1.65,1,1235.62,2026-07-08,SUBCON,K,N,N,Y,Y
4500000397,00040,M500294,Heat Sink B-500,AUS1,0002,40,EA,2.52,1,100.99,2026-05-09,CONSIGNMENT,F,N,Y,Y,Y
4500000397,00050,M500218,Backplane A-346,PHX1,REC1,80,EA,10.78,1,862.50,2026-05-18,SUBCON,F,N,N,Y,Y
4500000397,00060,M500228,Harness Pro-684,PHX1,REC1,1500,EA,28.00,1,42000.52,2026-06-24,SUBCON,,N,N,Y,Y
4500000397,00070,M500096,Power Board Lite-876,PHX1,0002,10,EA,14.85,1,148.51,2026-07-24,CONSIGNMENT,K,N,N,N,Y
4500000398,00010,M500116,Driver IC B-117,DAL1,0001,250,EA,24.74,1,6185.40,2026-06-21,STANDARD,K,N,N,Y,Y
4500000398,00020,M500001,Driver IC C-446,KCH1,0002,200,EA,4.74,1,948.63,2026-06-24,SUBCON,K,N,N,Y,Y
4500000398,00030,M500001,Driver IC C-446,KCH1,0002,100,EA,5.75,1,574.66,2026-04-01,SUBCON,K,N,Y,Y,Y
4500000398,00040,M500219,Sensor IC C-436,PHX1,0001,50,EA,22.99,1,1149.52,2026-05-19,STANDARD,,N,N,Y,Y
4500000398,00050,M500227,RF Board A-259,PHX1,0001,750,EA,15.17,1,11377.41,2026-06-11,STANDARD,K,N,N,Y,Y
4500000399,00010,M500111,Bracket X-455,DAL1,0001,500,EA,8.37,1,4185.38,2026-05-03,STANDARD,F,N,Y,Y,Y
4500000399,00020,M500111,Bracket X-455,DAL1,0001,1500,EA,10.49,1,15740.95,2026-05-29,SUBCON,,N,N,Y,Y
4500000399,00030,M500057,Sensor IC C-737,PHX1,0001,10,EA,1.66,1,16.60,2026-05-04,STANDARD,K,N,Y,Y,Y
4500000399,00040,M500094,Sensor IC C-678,AUS1,0001,60,EA,24.36,1,1461.44,2026-05-23,STANDARD,F,N,N,Y,Y
4500000400,00010,M500228,Harness Pro-684,DAL1,0002,100,EA,24.57,1,2457.08,2026-06-10,STANDARD,K,N,N,Y,N
4500000400,00020,M500289,Screw C-483,MTY1,QI01,10,EA,9.03,1,90.33,2026-05-10,CONSIGNMENT,F,N,N,Y,Y
4500000401,00010,M500183,Power Cable A-172,KCH1,0002,10,M,10.68,1,106.79,2026-05-06,STANDARD,K,N,N,Y,Y
4500000401,00020,M500037,Fan Module X-271,MTY1,0001,30,EA,1.55,1,46.44,2026-05-05,STANDARD,,N,Y,N,Y
4500000402,00010,M500074,Switch A-667,PHX1,0001,1000,EA,1.00,1,1004.47,2026-06-20,CONSIGNMENT,K,N,N,Y,Y
4500000402,00020,M500047,Screw C-821,MTY1,0001,20,EA,20.40,1,407.99,2026-06-11,SUBCON,,N,N,Y,Y
4500000402,00030,M500006,Power Cable X-711,KCH1,0001,100,EA,26.60,1,2660.03,2026-07-03,CONSIGNMENT,K,N,N,Y,Y
4500000403,00010,M500171,Power IC Lite-353,KCH1,REC1,30,EA,10.69,1,320.72,2026-07-07,CONSIGNMENT,F,N,N,Y,Y
4500000404,00010,M500148,Connector Pro-142,DAL1,0001,4000,EA,17.68,1,70703.80,2026-07-03,STANDARD,F,N,N,Y,Y
4500000404,00020,M500103,Foam Insert Pro-758,KCH1,0001,40,EA,4.43,1,177.23,2026-05-30,STANDARD,F,N,N,Y,Y
4500000404,00030,M500106,Signal Cable Pro-190,DAL1,QI01,2000,EA,2.95,1,5908.23,2026-06-01,STANDARD,K,N,N,Y,Y
4500000404,00040,M500194,Power IC Pro-763,AUS1,0002,150,EA,9.57,1,1435.63,2026-06-11,CONSIGNMENT,K,N,Y,Y,Y
4500000404,00050,M500053,Switch Pro-762,PHX1,0001,50,EA,51.25,1,2562.47,2026-08-02,CONSIGNMENT,K,N,N,Y,Y
4500000405,00010,M500198,Power IC A-404,KCH1,0002,2000,EA,2.84,1,5678.44,2026-07-09,STANDARD,F,N,N,N,Y
4500000405,00020,M500114,Control Board Pro-863,DAL1,0002,50,EA,12.02,1,601.24,2026-07-09,CONSIGNMENT,,N,N,Y,Y
4500000405,00030,M500193,Switch C-891,AUS1,0001,1500,EA,17.78,1,26671.73,2026-07-27,SUBCON,,N,Y,Y,Y
4500000405,00040,M500042,Fan Module Pro-723,PHX1,0001,100,EA,10.57,1,1057.37,2026-06-19,STANDARD,F,N,N,N,Y
4500000405,00050,M500205,Label Set Lite-350,DAL1,REC1,40,EA,0.23,1,9.10,2026-07-13,CONSIGNMENT,F,Y,N,Y,Y
4500000405,00060,M500244,Ribbon Cable B-554,PHX1,0001,100,M,1.13,1,113.25,2026-07-04,STANDARD,F,Y,N,Y,Y
4500000406,00010,M500201,Relay A-972,PHX1,0002,20,EA,5.09,1,101.83,2026-07-26,SUBCON,K,N,N,Y,Y
4500000406,00020,M500094,Sensor IC C-678,DAL1,0002,250,EA,29.78,1,7445.83,2026-06-30,SUBCON,F,N,N,Y,Y
4500000406,00030,M500215,Motor Assembly A-506,AUS1,0001,4000,EA,2.67,1,10693.73,2026-06-23,CONSIGNMENT,K,N,N,Y,N
4500000407,00010,M500160,Bracket C-492,PHX1,0001,100,EA,12.81,1,1280.57,2026-08-09,STANDARD,,N,N,Y,Y
4500000407,00020,M500160,Bracket C-492,PHX1,0001,100,EA,16.22,1,1621.68,2026-08-04,STANDARD,F,N,N,N,Y
4500000407,00030,M500104,Voltage Regulator A-837,DAL1,0002,20,EA,11.78,1,235.69,2026-07-12,STANDARD,K,N,N,Y,Y
4500000407,00040,M500023,Foam Insert B-151,KCH1,0001,500,EA,8.71,1,4352.82,2026-08-09,STANDARD,K,N,N,Y,Y
4500000407,00050,M500186,Voltage Regulator X-813,DAL1,0001,1000,EA,5.70,1,5704.60,2026-08-19,STANDARD,K,N,N,Y,Y
4500000408,00010,M500059,Memory Chip C-346,KCH1,0002,250,EA,4.45,1,1112.24,2026-03-14,CONSIGNMENT,,N,N,Y,Y
4500000408,00020,M500198,Power IC A-404,MTY1,0001,200,EA,2.80,1,560.38,2026-05-05,CONSIGNMENT,F,N,N,Y,Y
4500000409,00010,M500158,Label Set B-375,AUS1,0001,2000,EA,10.93,1,21867.87,2026-06-17,STANDARD,F,N,N,Y,Y
4500000409,00020,M500244,Ribbon Cable B-554,PHX1,0001,200,M,1.23,1,246.94,2026-08-06,STANDARD,F,N,Y,Y,Y
4500000410,00010,M500116,Driver IC B-117,PHX1,QI01,100,EA,24.39,1,2439.21,2026-07-22,SUBCON,K,N,N,Y,Y
4500000411,00010,M500149,Pallet Kit Lite-933,PHX1,0001,1000,EA,14.21,1,14205.06,2026-06-20,SUBCON,F,N,N,Y,Y
4500000411,00020,M500063,Foam Insert X-656,MTY1,0001,400,EA,6.27,1,2508.46,2026-08-16,SUBCON,K,N,N,Y,Y
4500000411,00030,M500132,Power Cable Pro-973,MTY1,0002,40,EA,11.92,1,476.76,2026-08-07,CONSIGNMENT,K,N,N,N,Y
4500000411,00040,M500157,Power Cable Lite-159,MTY1,0002,20,EA,20.81,1,416.30,2026-06-25,CONSIGNMENT,K,N,N,N,Y
4500000411,00050,M500080,Foam Insert A-372,MTY1,0001,2000,EA,6.83,1,13663.69,2026-06-11,SUBCON,F,N,N,Y,Y
4500000411,00060,M500180,Control Board C-213,AUS1,0002,500,EA,139.68,1,69841.46,2026-06-24,CONSIGNMENT,,N,N,N,Y
4500000411,00070,M500174,Harness B-713,KCH1,0001,1500,EA,6.54,1,9807.59,2026-06-07,SUBCON,F,N,Y,N,Y
4500000412,00010,M500206,Pallet Kit X-901,KCH1,0002,250,EA,8.23,1,2057.84,2026-07-28,SUBCON,K,N,N,Y,Y
4500000413,00010,M500065,Memory Chip Pro-402,DAL1,BLK1,400,EA,11.03,1,4413.93,2026-06-08,SUBCON,F,N,N,Y,Y
4500000413,00020,M500076,Power Board Pro-234,KCH1,REC1,30,EA,20.03,1,600.85,2026-07-23,SUBCON,F,N,Y,Y,Y
4500000413,00030,M500031,Heat Sink A-614,MTY1,REC1,750,EA,4.01,1,3006.17,2026-05-25,STANDARD,,N,N,Y,Y
4500000413,00040,M500227,RF Board A-259,MTY1,0002,1000,EA,15.70,1,15704.48,2026-06-09,CONSIGNMENT,K,N,N,Y,Y
4500000414,00010,M500093,Power Cable X-723,DAL1,0002,20,EA,10.20,1,203.96,2026-04-10,CONSIGNMENT,K,N,N,Y,Y
4500000414,00020,M500022,Motor Assembly C-778,PHX1,0001,4000,EA,14.92,1,59699.65,2026-06-03,SUBCON,,N,N,Y,Y
4500000414,00030,M500048,Foam Insert B-562,MTY1,0001,200,EA,4.01,1,802.38,2026-05-01,CONSIGNMENT,,N,N,Y,Y
4500000414,00040,M500084,Fan Module A-843,PHX1,REC1,80,EA,5.91,1,472.45,2026-04-10,STANDARD,,N,N,Y,Y
4500000414,00050,M500116,Driver IC B-117,DAL1,0001,150,EA,21.72,1,3258.38,2026-06-22,SUBCON,,N,Y,Y,Y
4500000414,00060,M500010,Power Cable Pro-175,DAL1,QI01,20,EA,10.34,1,206.81,2026-04-30,CONSIGNMENT,F,N,Y,Y,Y
4500000414,00070,M500282,Power Cable B-763,PHX1,0002,400,EA,7.61,1,3044.12,2026-05-01,CONSIGNMENT,K,N,N,Y,Y
4500000415,00010,M500197,Power IC Lite-954,PHX1,0001,750,EA,28.10,1,21071.51,2026-07-15,SUBCON,F,N,N,Y,Y
4500000416,00010,M500230,Microcontroller C-472,MTY1,0001,100,EA,2.81,1,281.05,2026-04-04,SUBCON,F,N,N,Y,N
4500000416,00020,M500148,Connector Pro-142,PHX1,0001,1000,EA,19.40,1,19400.87,2026-04-24,STANDARD,K,N,N,Y,Y
4500000416,00030,M500086,Carton Lite-155,PHX1,0001,300,EA,2.65,1,795.28,2026-06-01,SUBCON,,N,N,Y,Y
4500000416,00040,M500227,RF Board A-259,AUS1,0001,1000,EA,14.41,1,14409.43,2026-04-10,CONSIGNMENT,,N,Y,Y,Y
4500000416,00050,M500159,Nut B-469,AUS1,0001,500,EA,2.02,1,1010.49,2026-06-17,SUBCON,K,N,N,Y,Y
4500000416,00060,M500230,Microcontroller C-472,MTY1,0001,200,EA,3.37,1,674.78,2026-04-05,CONSIGNMENT,,N,N,Y,Y
4500000416,00070,M500022,Motor Assembly C-778,KCH1,REC1,40,EA,14.18,1,567.12,2026-05-21,SUBCON,,Y,Y,Y,Y
4500000417,00010,M500177,Connector A-656,DAL1,0001,40,EA,3.40,1,135.93,2026-06-02,STANDARD,F,N,N,Y,Y
4500000417,00020,M500097,Relay C-313,KCH1,0002,1000,EA,1.58,1,1578.36,2026-07-07,STANDARD,K,N,N,Y,Y
4500000417,00030,M500177,Connector A-656,DAL1,0002,100,EA,3.07,1,306.68,2026-07-31,SUBCON,K,N,N,Y,Y
4500000418,00010,M500082,Switch Pro-475,AUS1,0002,20,EA,14.96,1,299.16,2026-04-18,CONSIGNMENT,F,N,N,Y,Y
4500000419,00010,M500062,Switch Lite-780,DAL1,0001,400,EA,9.37,1,3749.75,2026-06-29,STANDARD,F,N,Y,Y,Y
4500000419,00020,M500003,RF Board B-305,AUS1,QI01,1000,EA,0.53,1,525.43,2026-08-09,CONSIGNMENT,,N,N,Y,Y
4500000420,00010,M500034,Cleaning Kit X-421,KCH1,0001,50,EA,8.71,1,435.74,2026-05-27,STANDARD,,N,N,Y,Y
4500000420,00020,M500233,Fan Module A-874,AUS1,QI01,20,EA,0.84,1,16.90,2026-05-31,SUBCON,F,N,N,Y,Y
4500000420,00030,M500038,Power Board Lite-502,KCH1,0002,100,EA,77.46,1,7746.33,2026-04-02,CONSIGNMENT,,N,Y,Y,Y
4500000420,00040,M500110,Power IC B-652,PHX1,0001,80,EA,66.04,1,5283.01,2026-05-13,CONSIGNMENT,,N,N,Y,Y
4500000421,00010,M500153,MOSFET A-325,DAL1,0001,200,EA,4.22,1,843.59,2026-05-06,SUBCON,K,N,N,Y,N
4500000422,00010,M500123,Sensor IC C-816,DAL1,0001,400,EA,18.96,1,7582.90,2026-07-08,STANDARD,F,N,N,Y,Y
4500000422,00020,M500202,Motor Assembly B-188,MTY1,0001,200,EA,36.06,1,7211.59,2026-06-03,SUBCON,K,N,N,Y,Y
4500000422,00030,M500165,Heat Sink Pro-651,PHX1,0001,1000,EA,5.90,1,5904.36,2026-05-27,CONSIGNMENT,F,N,Y,Y,Y
4500000422,00040,M500238,Washer X-150,MTY1,0001,2000,EA,2.75,1,5504.06,2026-07-31,CONSIGNMENT,F,N,N,Y,Y
4500000423,00010,M500283,Switch A-243,DAL1,0001,300,EA,3.29,1,986.57,2026-08-21,STANDARD,F,N,N,Y,Y
4500000424,00010,M500018,Motor Assembly A-228,PHX1,0002,1000,EA,41.39,1,41387.41,2026-07-07,CONSIGNMENT,,N,N,Y,Y
4500000425,00010,M500166,Backplane A-800,PHX1,0002,1000,EA,7.91,1,7911.06,2026-04-13,STANDARD,,N,N,Y,Y
4500000425,00020,M500180,Control Board C-213,PHX1,QI01,50,EA,132.69,1,6634.67,2026-04-22,CONSIGNMENT,F,N,N,Y,Y
4500000425,00030,M500275,Foam Insert B-944,PHX1,QI01,1000,EA,14.84,1,14836.89,2026-03-18,STANDARD,,N,N,Y,Y
4500000425,00040,M500063,Foam Insert X-656,KCH1,REC1,200,EA,5.46,1,1092.37,2026-03-08,STANDARD,F,N,N,N,N
4500000425,00050,M500275,Foam Insert B-944,PHX1,REC1,2000,EA,13.15,1,26298.63,2026-05-11,STANDARD,K,N,N,Y,Y
4500000425,00060,M500096,Power Board Lite-876,MTY1,0001,20,EA,14.73,1,294.54,2026-03-20,STANDARD,K,N,N,Y,Y
4500000426,00010,M500122,Power Board C-803,DAL1,REC1,1000,EA,27.22,1,27219.61,2026-05-23,STANDARD,K,N,N,Y,Y
4500000426,00020,M500124,Foam Insert Lite-554,MTY1,0001,1000,EA,2.65,1,2649.50,2026-05-17,STANDARD,,N,N,Y,Y
4500000427,00010,M500152,Signal Cable X-451,PHX1,0001,3000,EA,19.16,1,57471.81,2026-06-28,STANDARD,F,N,N,Y,Y
4500000427,00020,M500042,Fan Module Pro-723,MTY1,0002,80,EA,9.32,1,745.99,2026-06-08,STANDARD,K,N,N,Y,Y
4500000428,00010,M500104,Voltage Regulator A-837,AUS1,0001,20,EA,13.77,1,275.43,2026-06-04,STANDARD,K,N,Y,Y,Y
4500000428,00020,M500117,Label Set Pro-456,PHX1,REC1,750,EA,25.92,1,19443.26,2026-08-06,CONSIGNMENT,,N,N,Y,Y
4500000428,00030,M500182,Sensor IC X-588,PHX1,0001,750,EA,37.57,1,28176.05,2026-06-03,SUBCON,F,N,N,Y,Y
4500000428,00040,M500104,Voltage Regulator A-837,AUS1,0001,1000,EA,13.67,1,13665.99,2026-06-29,SUBCON,F,N,Y,Y,Y
4500000428,00050,M500031,Heat Sink A-614,MTY1,REC1,100,EA,3.50,1,349.68,2026-06-09,STANDARD,F,N,N,Y,Y
4500000428,00060,M500120,Carton Lite-449,MTY1,0001,500,EA,5.63,1,2812.62,2026-06-02,SUBCON,K,N,N,Y,Y
4500000428,00070,M500016,MOSFET C-379,AUS1,QI01,10,EA,7.55,1,75.54,2026-07-11,STANDARD,,N,N,Y,Y
4500000429,00010,M500088,Interface PCB B-613,PHX1,0002,1500,EA,6.88,1,10325.50,2026-06-15,CONSIGNMENT,,N,N,Y,Y
4500000429,00020,M500137,Backplane Lite-738,PHX1,0001,4000,EA,66.69,1,266761.91,2026-04-15,CONSIGNMENT,F,N,N,Y,Y
4500000429,00030,M500206,Pallet Kit X-901,KCH1,0001,500,EA,7.82,1,3908.77,2026-04-26,CONSIGNMENT,K,N,N,Y,Y
4500000429,00040,M500147,Motor Assembly X-751,AUS1,0002,100,EA,3.44,1,343.58,2026-07-06,STANDARD,,N,N,Y,Y
4500000430,00010,M500208,Connector B-433,DAL1,0002,10,EA,12.68,1,126.78,2026-05-30,STANDARD,F,N,N,Y,Y
4500000430,00020,M500221,MOSFET X-455,KCH1,0002,3000,EA,12.48,1,37448.62,2026-04-10,SUBCON,K,N,N,Y,N
4500000431,00010,M500164,Harness B-774,PHX1,0001,1000,M,11.21,1,11211.32,2026-04-01,SUBCON,,N,N,Y,Y
